CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,tenure_bin,monthly_bin,cltv_bin
3472-OAOOR,Mission Hills,Male,0,1,1,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,No,0,79,3422,,13-24,"(18.249, 35.588]","(3178.2, 4195.4]"
6135-OZQVA,Santa Clarita,Female,0,0,0,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,No,0,51,4389,,7-12,"(35.588, 70.35]","(4195.4, 4882.6]"
2252-JHJGE,Sun Valley,Male,0,0,0,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,No,0,22,4344,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
4188-PCPIG,Valencia,Female,0,1,0,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,No,0,32,5779,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
7105-BENQF,Tarzana,Male,0,0,1,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No,0,51,4442,,13-24,"(35.588, 70.35]","(4195.4, 4882.6]"
7721-DVEKZ,Thousand Oaks,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,73,4639,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
3566-VVORZ,Westlake Village,Female,0,1,0,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No,0,60,5790,,7-12,"(35.588, 70.35]","(5540.8, 6500.0]"
9507-HSMMZ,Thousand Oaks,Male,0,0,0,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,0,41,6094,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
2480-SQIOB,Woodland Hills,Male,0,1,1,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No,0,63,2114,,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
7813-TKCVO,Oak Park,Female,0,1,0,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,0,57,4390,,13-24,"(18.249, 35.588]","(4195.4, 4882.6]"
0128-MKWSG,Stevenson Ranch,Female,0,0,1,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,No,0,45,3287,,25-48,"(35.588, 70.35]","(3178.2, 4195.4]"
4350-ZTLPI,Van Nuys,Female,0,1,0,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,0,36,4163,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
0361-HJRDX,Sherman Oaks,Female,0,0,0,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,0,40,4146,,49+,"(35.588, 70.35]","(3178.2, 4195.4]"
5727-MYATE,Van Nuys,Male,0,1,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,0,46,5028,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
3823-KYNQY,Van Nuys,Male,0,0,0,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No,0,71,4443,,7-12,"(18.249, 35.588]","(4195.4, 4882.6]"
7570-WELNY,Sherman Oaks,Female,0,1,0,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,0,41,5520,,49+,"(70.35, 89.862]","(4882.6, 5540.8]"
3021-VLNRJ,Encino,Female,0,0,1,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,0,34,4798,,49+,"(70.35, 89.862]","(4195.4, 4882.6]"
2080-CAZNM,Burbank,Female,1,0,0,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,0,61,4477,,25-48,"(89.862, 118.75]","(4195.4, 4882.6]"
1028-FFNJK,Burbank,Male,1,1,0,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,0,73,4828,,25-48,"(89.862, 118.75]","(4195.4, 4882.6]"
6907-FLBER,Burbank,Male,0,0,0,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,0,78,3259,,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
3001-UNBTL,Burbank,Male,1,1,1,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,0,58,3733,,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
5982-PSMKW,North Hollywood,Female,0,1,1,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,0,71,5991,,13-24,"(89.862, 118.75]","(5540.8, 6500.0]"
3507-GASNP,North Hollywood,Male,0,0,1,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,0,74,5316,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
7096-ZNBZI,Studio City,Female,0,1,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,0,55,5534,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
1676-MQAOA,North Hollywood,Male,0,0,0,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,0,55,6284,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
0786-IVLAW,Valley Village,Female,1,0,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,0,20,4722,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
7566-DSRLQ,Rancho Cucamonga,Female,0,1,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,0,70,5065,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
7245-JMTTQ,Baldwin Park,Female,0,0,0,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,0,47,4363,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
6050-IJRHS,Chino Hills,Female,0,1,1,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,No,0,41,6319,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
6202-JVYEU,Chino,Male,0,0,0,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,0,31,3643,,7-12,"(18.249, 35.588]","(3178.2, 4195.4]"
8591-TKMZH,Claremont,Male,0,1,1,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,0,76,4952,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
0734-OXWBT,Covina,Male,0,0,1,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No,0,56,2584,,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
4282-ACRXS,Covina,Male,1,1,0,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No,0,33,3511,,25-48,"(18.249, 35.588]","(3178.2, 4195.4]"
0365-TRTPY,Covina,Female,0,0,0,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,0,44,5135,,25-48,"(89.862, 118.75]","(4882.6, 5540.8]"
7349-ALMUX,Rancho Cucamonga,Male,0,0,0,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,0,27,3183,,25-48,"(35.588, 70.35]","(3178.2, 4195.4]"
6502-KUGLL,El Monte,Female,0,1,1,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No,0,26,5723,,13-24,"(35.588, 70.35]","(5540.8, 6500.0]"
1841-YSJGV,South El Monte,Male,0,1,0,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,0,59,6258,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
3511-BFTJW,Glendora,Male,0,1,1,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,0,58,4710,,49+,"(35.588, 70.35]","(4195.4, 4882.6]"
7668-XCFYV,Glendora,Female,1,1,0,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,No,0,23,3689,,13-24,"(89.862, 118.75]","(3178.2, 4195.4]"
5018-HEKFO,Rowland Heights,Female,0,0,0,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No,0,78,5594,,7-12,"(18.249, 35.588]","(5540.8, 6500.0]"
3976-NLDEZ,Mira Loma,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,No,0,52,5370,,0-6,"(18.249, 35.588]","(4882.6, 5540.8]"
2282-YGNOR,Monterey Park,Female,0,0,0,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,No,0,63,2810,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
5336-UFNZP,Monterey Park,Female,1,1,1,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,No,0,32,6211,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
6854-EXGSF,Mt Baldy,Female,0,0,0,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,0,38,3033,,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
1241-EZFMJ,Ontario,Male,0,1,0,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No,0,41,6015,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
9233-PSYHO,Ontario,Female,1,0,0,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,0,21,2636,,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
5376-PCKNB,Montclair,Male,0,1,1,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No,0,29,4750,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
8044-BGWPI,Ontario,Male,0,1,1,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No,0,40,5209,,7-12,"(18.249, 35.588]","(4882.6, 5540.8]"
4060-LDNLU,Diamond Bar,Male,0,0,0,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,0,38,4329,,7-12,"(89.862, 118.75]","(4195.4, 4882.6]"
3589-PPVKW,Pomona,Male,0,0,0,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,0,31,5457,,7-12,"(35.588, 70.35]","(4882.6, 5540.8]"
5887-IKKYO,Pomona,Male,0,1,1,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,0,49,4777,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
1755-RMCXH,San Dimas,Male,0,1,1,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,0,38,5113,,0-6,"(18.249, 35.588]","(4882.6, 5540.8]"
3858-XHYJO,San Gabriel,Female,0,1,0,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,0,41,4078,,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
4299-SIMNS,Temple City,Male,0,0,0,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,0,68,4544,,7-12,"(70.35, 89.862]","(4195.4, 4882.6]"
7025-IWFHT,Upland,Male,0,0,0,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,0,66,5549,,25-48,"(70.35, 89.862]","(5540.8, 6500.0]"
6261-LHRTG,Upland,Female,0,0,0,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,0,23,4020,,25-48,"(35.588, 70.35]","(3178.2, 4195.4]"
7841-FCRQD,Walnut,Female,0,1,0,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,0,49,3160,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
2056-EVGZL,West Covina,Male,0,1,1,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,0,39,4437,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
8777-MBMTS,West Covina,Female,1,1,0,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,0,80,4872,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
7753-USQYQ,West Covina,Male,0,0,0,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,0,40,5151,,49+,"(35.588, 70.35]","(4882.6, 5540.8]"
7661-CPURM,Alhambra,Male,0,0,0,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,0,78,4446,,13-24,"(70.35, 89.862]","(4195.4, 4882.6]"
6233-HXJMX,Alpine,Female,0,0,0,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,0,32,5470,,25-48,"(70.35, 89.862]","(4882.6, 5540.8]"
5902-WBLSE,Bonita,Female,0,1,1,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,0,67,5219,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
3239-TPHPZ,Chula Vista,Female,0,1,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,0,74,5453,,7-12,"(18.249, 35.588]","(4882.6, 5540.8]"
5115-GZDEL,Chula Vista,Male,0,0,1,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,0,25,5592,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
3338-CVVEH,Chula Vista,Male,0,0,0,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,0,25,5674,,7-12,"(89.862, 118.75]","(5540.8, 6500.0]"
2615-YVMYX,Chula Vista,Male,1,1,0,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,0,64,5775,,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
2851-STERV,Descanso,Male,1,0,0,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No,0,59,2715,,25-48,"(70.35, 89.862]","(2002.999, 3178.2]"
4393-GEADV,Dulzura,Male,0,1,1,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,No,0,72,5035,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
8486-AYEQH,Guatay,Female,0,0,0,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,No,0,63,2421,,25-48,"(70.35, 89.862]","(2002.999, 3178.2]"
5419-JKZNQ,La Mesa,Male,1,1,0,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,No,0,49,2009,,25-48,"(70.35, 89.862]","(2002.999, 3178.2]"
2495-KZNFB,La Mesa,Female,0,0,0,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,No,0,44,4460,,25-48,"(89.862, 118.75]","(4195.4, 4882.6]"
1409-PHXTF,Lemon Grove,Male,1,1,0,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,No,0,77,4425,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
4560-WQAQW,Mount Laguna,Female,0,0,0,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,No,0,29,4244,,49+,"(35.588, 70.35]","(4195.4, 4882.6]"
9591-YVTEB,National City,Male,1,0,0,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,0,49,5829,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
9309-BZGNT,Pine Valley,Male,1,1,0,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,0,43,5681,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
4274-DRSQT,Potrero,Female,0,0,0,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,No,0,27,5868,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
2027-DNKIV,Spring Valley,Male,0,1,1,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,No,0,31,3483,,25-48,"(35.588, 70.35]","(3178.2, 4195.4]"
8075-GXIUB,Spring Valley,Male,1,1,0,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No,0,59,5601,,7-12,"(18.249, 35.588]","(5540.8, 6500.0]"
2885-HIJDH,Tecate,Male,0,1,1,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,0,49,4667,,49+,"(70.35, 89.862]","(4195.4, 4882.6]"
5424-RLQLC,Bonsall,Male,0,0,0,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,No,0,20,2385,,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
6507-DTJZV,Cardiff By The Sea,Male,0,0,1,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,No,0,43,3660,,13-24,"(35.588, 70.35]","(3178.2, 4195.4]"
7673-BQGKU,Carlsbad,Female,0,1,1,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,No,0,23,4554,,49+,"(18.249, 35.588]","(4195.4, 4882.6]"
6723-WSNTY,Del Mar,Female,1,1,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,No,0,35,5360,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
2725-IWWBA,El Cajon,Male,0,1,1,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,No,0,44,4258,,25-48,"(35.588, 70.35]","(4195.4, 4882.6]"
1061-PNTHC,Encinitas,Female,0,1,1,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,No,0,67,5012,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
0394-YONDK,Escondido,Male,0,1,1,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,No,0,39,5114,,49+,"(18.249, 35.588]","(4882.6, 5540.8]"
6574-MCOEH,Escondido,Female,0,1,1,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,No,0,73,3555,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
7399-QHBJS,Escondido,Female,0,1,1,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,No,0,65,6063,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
0997-YTLNY,Escondido,Female,0,0,1,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,No,0,74,3749,,13-24,"(35.588, 70.35]","(3178.2, 4195.4]"
9479-HYNYL,La Jolla,Female,0,1,0,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,No,0,24,5617,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
9708-KFDBY,Oceanside,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,No,0,28,4801,,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
3642-GKTCT,Oceanside,Female,0,0,0,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,No,0,53,4785,,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
0774-RMNUW,Pala,Female,0,1,1,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No,0,63,6420,,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
1334-PDUKM,Palomar Mountain,Female,0,1,0,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,5762.95,No,0,39,4480,,49+,"(70.35, 89.862]","(4195.4, 4882.6]"
0756-MPZRL,Pauma Valley,Male,0,0,0,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,No,0,22,3007,,25-48,"(18.249, 35.588]","(2002.999, 3178.2]"
2242-MFOTG,Poway,Male,0,0,0,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),80.1,2603.3,No,0,54,3957,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
2927-CVULT,Ramona,Female,0,1,1,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,No,0,43,4190,,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
2144-BFDSO,Ranchita,Female,1,1,0,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,No,0,54,5211,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
8745-PVESG,Rancho Santa Fe,Female,0,0,0,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,No,0,41,5281,,49+,"(35.588, 70.35]","(4882.6, 5540.8]"
7647-GYYKX,San Marcos,Female,0,1,1,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.35,1092.35,No,0,79,5646,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
5647-FXOTP,Santa Ysabel,Female,1,1,0,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6401.25,No,0,40,5084,,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
9700-ISPUP,Valley Center,Female,0,1,1,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,No,0,44,3137,,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
9839-ETQOE,Vista,Male,0,0,1,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,No,0,72,3176,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
6078-VESFR,Vista,Male,1,1,0,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,No,0,53,5225,,13-24,"(70.35, 89.862]","(4882.6, 5540.8]"
9027-TMATR,Warner Springs,Female,0,1,0,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,3460.3,No,0,24,3972,,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
1941-HOSAM,San Diego,Male,0,1,1,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No,0,47,4142,,0-6,"(89.862, 118.75]","(3178.2, 4195.4]"
9110-HSGTV,San Diego,Female,0,0,0,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,No,0,80,4631,,49+,"(70.35, 89.862]","(4195.4, 4882.6]"
0704-VCUMB,San Diego,Female,0,1,0,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1278.8,No,0,55,5974,,49+,"(18.249, 35.588]","(5540.8, 6500.0]"
6171-ZTVYB,San Diego,Male,0,1,0,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,No,0,29,2168,,25-48,"(35.588, 70.35]","(2002.999, 3178.2]"
1935-IMVBB,San Diego,Male,0,1,0,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,No,0,49,5955,,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
2535-PBCGC,San Diego,Female,0,1,0,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,4504.9,No,0,30,4858,,49+,"(35.588, 70.35]","(4195.4, 4882.6]"
